	city	city_ascii
772	Zelenogradsk	Zelenogradsk
773	Abaza	Abaza
774	Agidel	Agidel
775	Chaltyr	Chaltyr
776	Krasnovishersk	Krasnovishersk
777	Belokurikha	Belokurikha
778	Poronaysk	Poronaysk
779	Pestovo	Pestovo
780	Boksitogorsk	Boksitogorsk
781	Kulunda	Kulunda
782	Leninsk	Leninsk
783	Zapolyarnyy	Zapolyarnyy
784	Shlisselburg	Shlisselburg
785	Pallasovka	Pallasovka
786	Nerchinsk	Nerchinsk
787	Pugachev	Pugachev
788	Gryazovets	Gryazovets
789	Sukhinichi	Sukhinichi
790	Kondrovo	Kondrovo
791	Kizel	Kizel
792	Chegdomyn	Chegdomyn
793	Navashino	Navashino
794	Nevel	Nevel
795	Karabanovo	Karabanovo
796	Katyr-Yurt	Katyr-Yurt
797	Tsivilsk	Tsivilsk
798	Danilov	Danilov
799	Arzgir	Arzgir
800	Tsimlyansk	Tsimlyansk
801	Ust’-Ordynskiy	Ust'-Ordynskiy
802	Krasnyy Kut	Krasnyy Kut
803	Polyarnyye Zori	Polyarnyye Zori
804	Geldagana	Geldagana
805	Chudovo	Chudovo
806	Valday	Valday
807	Lakinsk	Lakinsk
808	Yakhroma	Yakhroma
809	Medvezhyegorsk	Medvezhyegorsk
810	Svetlogorsk	Svetlogorsk
811	Kashin	Kashin
812	Ochër	Ocher
813	Zherdevka	Zherdevka
814	Venëv	Venev
815	Fokino	Fokino
816	Novoulyanovsk	Novoulyanovsk
817	Mayrtup	Mayrtup
818	Lukoyanov	Lukoyanov
819	Trubchevsk	Trubchevsk
820	Dubovka	Dubovka
821	Ak-Dovurak	Ak-Dovurak
822	Melenki	Melenki
823	Kupino	Kupino
824	Kuleshovka	Kuleshovka
825	Alleroy	Alleroy
826	Nikolayevsk	Nikolayevsk
827	Zhukovo	Zhukovo
828	Pervomaysk	Pervomaysk
829	Ruza	Ruza
830	Oboyan	Oboyan
831	Akhty	Akhty
832	Golyshmanovo	Golyshmanovo
833	Kasumkent	Kasumkent
834	Mogocha	Mogocha
835	Svirsk	Svirsk
836	Novouzensk	Novouzensk
837	Gvardeysk	Gvardeysk
838	Belëv	Belev
