	city	city_ascii
272	Amecameca de Juárez	Amecameca de Juarez
273	Ometepec	Ometepec
274	San Juan Evangelista	San Juan Evangelista
275	Ixtapan de la Sal	Ixtapan de la Sal
276	Tancítaro	Tancitaro
277	Villanueva	Villanueva
278	Champotón	Champoton
279	Catemaco	Catemaco
280	San Salvador El Seco	San Salvador El Seco
281	Ciudad Sabinas Hidalgo	Ciudad Sabinas Hidalgo
282	Huatabampo	Huatabampo
283	Escárcega	Escarcega
284	Cananea	Cananea
285	Ciudad Sahagun	Ciudad Sahagun
286	Rincón de Romos	Rincon de Romos
287	Zumpango del Río	Zumpango del Rio
288	Soledad de Doblado	Soledad de Doblado
289	Otumba	Otumba
290	Álamo	Alamo
291	Cuitzeo del Porvenir	Cuitzeo del Porvenir
292	Navolato	Navolato
293	El Salto	El Salto
294	San Fernando	San Fernando
295	Contla	Contla
296	Tuxpan	Tuxpan
297	Xalisco	Xalisco
298	Jamay	Jamay
299	Los Reyes de Juárez	Los Reyes de Juarez
300	Ojinaga	Ojinaga
301	Frontera	Frontera
302	Nogales	Nogales
303	Venustiano Carranza	Venustiano Carranza
304	Ixhuatlancillo	Ixhuatlancillo
305	Tulum	Tulum
306	Paracuaro	Paracuaro
307	Miahuatlán	Miahuatlan
308	Hunucmá	Hunucma
309	Rafael Delgado	Rafael Delgado
310	Tixtla de Guerrero	Tixtla de Guerrero
311	Aldama	Aldama
312	Altepexi	Altepexi
313	Ocatlán	Ocatlan
314	Tantoyuca	Tantoyuca
315	Ciudad Altamirano	Ciudad Altamirano
316	Magdalena de Kino	Magdalena de Kino
317	Cerro Azul	Cerro Azul
318	Xoxocotla	Xoxocotla
319	Chapala	Chapala
320	Atlatlahucan	Atlatlahucan
321	Carlos A. Carrillo	Carlos A. Carrillo
322	Meoqui	Meoqui
323	Cherán	Cheran
324	Ocampo	Ocampo
325	Cazones de Herrera	Cazones de Herrera
326	Oxkutzkab	Oxkutzkab
327	Texistepec	Texistepec
328	Malinalco	Malinalco
329	Heroica Ciudad de Tlaxiaco	Heroica Ciudad de Tlaxiaco
330	Castaños	Castanos
331	Atoyac de Álvarez	Atoyac de Alvarez
332	San Juan Zitlaltepec	San Juan Zitlaltepec
333	Santiago Ixcuintla	Santiago Ixcuintla
334	Chocamán	Chocaman
335	Tlacolula de Matamoros	Tlacolula de Matamoros
336	Tequixquiac	Tequixquiac
337	Reyes Acozac	Reyes Acozac
338	Degollado	Degollado
339	Chiconcuac	Chiconcuac
340	Cotija de la Paz	Cotija de la Paz
341	Motul	Motul
342	Peto	Peto
343	Loreto	Loreto
344	Ciudad Miguel Alemán	Ciudad Miguel Aleman
345	Hidalgotitlán	Hidalgotitlan
346	Zaragoza	Zaragoza
347	Zimatlán de Álvarez	Zimatlan de Alvarez
348	Mecayapan	Mecayapan
349	Tepatlaxco	Tepatlaxco
350	Fortín de las Flores	Fortin de las Flores
351	Acatlán de Osorio	Acatlan de Osorio
352	Ayutla de los Libres	Ayutla de los Libres
353	Tatahuicapan	Tatahuicapan
354	Pajapan	Pajapan
355	Técpan de Galeana	Tecpan de Galeana
356	Chemax	Chemax
357	El Rosario	El Rosario
358	El Dorado	El Dorado
359	Palau	Palau
360	Ciudad de Huitzuco	Ciudad de Huitzuco
361	La Cruz	La Cruz
362	Tlaxcala	Tlaxcala
363	Tecuala	Tecuala
364	Ciudad Guadalupe Victoria	Ciudad Guadalupe Victoria
365	Santa Catarina Juquila	Santa Catarina Juquila
366	Santiago Tulantepec	Santiago Tulantepec
367	Rodolfo Sánchez Taboada	Rodolfo Sanchez Taboada
368	Ciudad Hidalgo	Ciudad Hidalgo
369	Cárdenas	Cardenas
370	Tepoztlán	Tepoztlan
371	Apaxco de Ocampo	Apaxco de Ocampo
372	Grajales	Grajales
373	Puréparo de Echaíz	Pureparo de Echaiz
374	Tlaltetela	Tlaltetela
375	La Crucecita	La Crucecita
376	Juchique de Ferrer	Juchique de Ferrer
377	Vicente Guerrero	Vicente Guerrero
378	Cerritos	Cerritos
379	Tingüindín	Tinguindin
380	Oteapan	Oteapan
381	Huixcolotla	Huixcolotla
382	Izamal	Izamal
383	Coquimatlán	Coquimatlan
384	Madera	Madera
385	Guerrero Negro	Guerrero Negro
386	Santa Rosalía	Santa Rosalia
387	Valparaíso	Valparaiso
388	Villa Unión	Villa Union
389	Huitzilan	Huitzilan
390	Guachochi	Guachochi
